Test,Predictions,difference
-1.083,-0.469,-0.615
-3.067,-0.489,-2.578
-0.017,-0.493,0.477
-2.033,-0.492,-1.541
-1.55,-0.495,-1.055
1.683,-0.476,2.159
-2.05,-0.466,-1.584
-1.483,-0.462,-1.021
2.817,-0.471,3.288
3.317,-0.449,3.766
2.517,-0.354,2.871
8.0,-0.07,8.07
5.367,2.081,3.286
0.933,2.638,-1.704
4.95,2.267,2.683
1.667,2.663,-0.997
7.75,2.404,5.346
-2.567,2.912,-5.478
-0.25,2.158,-2.408
-1.5,-0.468,-1.032
-0.367,-0.471,0.104
-1.167,-0.466,-0.701
0.517,-0.465,0.982
-0.0,-0.465,0.465
1.633,-0.465,2.098
2.133,-0.459,2.592
0.167,-0.444,0.611
1.467,-0.444,1.911
-0.45,-0.438,-0.012
-1.0,-0.446,-0.554
-0.4,-0.453,0.053
3.317,-0.456,3.773
-1.6,-0.434,-1.166
0.3,-0.447,0.747
0.183,-0.447,0.63
-0.0,-0.448,0.448
-3.417,-0.45,-2.967
-4.35,-0.461,-3.889
-1.5,-0.465,-1.035
1.167,-0.465,1.632
-1.233,-0.462,-0.771
3.733,-0.464,4.197
-0.2,-0.446,0.246
-1.1,-0.447,-0.653
1.3,-0.456,1.756
0.667,-0.453,1.12
2.85,-0.456,3.306
-0.25,-0.429,0.179
2.567,-0.438,3.005
-1.333,-0.387,-0.946
2.7,-0.422,3.122
0.9,-0.381,1.281
-4.683,-0.358,-4.325
0.683,-0.435,1.118
-2.65,-0.441,-2.209
0.417,-0.455,0.871
2.5,-0.46,2.96
3.683,-0.434,4.117
1.6,-0.056,1.656
3.0,0.815,2.185
1.25,1.739,-0.489
2.083,1.754,0.329
5.717,1.823,3.893
5.967,2.304,3.663
0.217,2.66,-2.443
3.483,2.254,1.229
-0.767,2.44,-3.207
3.083,2.132,0.951
0.283,2.163,-1.88
-0.25,2.045,-2.295
2.5,1.865,0.635
-0.083,1.909,-1.993
3.3,1.749,1.551
1.5,1.859,-0.359
-1.267,1.886,-3.153
-0.75,1.515,-2.265
-0.0,1.141,-1.141
5.817,0.608,5.209
3.967,2.02,1.947
6.817,2.495,4.321
6.533,3.011,3.523
6.383,3.057,3.327
-1.25,3.043,-4.293
2.5,2.603,-0.103
-1.05,2.48,-3.53
-1.333,2.246,-3.579
2.017,2.052,-0.035
-0.0,2.033,-2.033
-0.85,1.817,-2.667
3.933,1.328,2.605
-1.317,1.991,-3.307
10.083,1.687,8.396
8.95,2.916,6.034
10.2,3.07,7.13
15.0,3.707,11.293
0.483,5.34,-4.856
-0.233,3.023,-3.256
11.5,2.527,8.973
6.25,3.069,3.181
