Test,Predictions,difference
0.9,1.572,-0.672
0.467,1.68,-1.213
1.617,1.596,0.021
4.55,1.613,2.937
5.9,0.968,4.932
-1.833,1.436,-3.27
7.5,1.847,5.653
-0.5,0.217,-0.717
-0.567,1.413,-1.979
0.0,1.42,-1.42
7.417,1.45,5.967
1.933,1.404,0.53
1.383,2.31,-0.927
0.433,0.209,0.224
0.0,1.748,-1.748
0.0,0.649,-0.649
1.45,1.189,0.261
-0.317,1.54,-1.856
-3.033,1.536,-4.569
0.0,1.39,-1.39
0.917,1.476,-0.559
0.783,0.332,0.452
0.067,1.49,-1.423
-0.533,1.458,-1.991
1.75,1.438,0.312
1.033,0.116,0.918
2.7,1.532,1.168
-2.867,1.449,-4.316
2.5,1.536,0.964
-1.75,1.756,-3.506
-2.183,1.472,-3.655
0.0,1.442,-1.442
3.233,1.445,1.788
-0.45,1.591,-2.041
0.75,1.491,-0.741
-0.533,0.382,-0.915
0.233,2.341,-2.108
1.0,0.526,0.474
-1.133,1.52,-2.654
-1.883,1.517,-3.4
-2.283,1.462,-3.746
0.167,1.378,-1.211
0.0,1.439,-1.439
0.65,1.498,-0.848
0.25,1.463,-1.213
0.0,1.472,-1.472
-4.067,1.498,-5.565
-0.617,1.391,-2.007
0.5,1.425,-0.925
-0.583,1.457,-2.041
0.5,1.457,-0.957
-0.167,1.479,-1.646
-1.883,1.521,-3.404
0.967,1.412,-0.445
0.0,1.534,-1.534
-0.267,1.481,-1.747
2.367,1.436,0.931
4.417,0.753,3.664
4.95,0.373,4.577
3.233,1.852,1.381
9.017,1.227,7.789
2.083,2.258,-0.175
-0.85,2.152,-3.002
-0.033,1.204,-1.237
10.5,0.204,10.296
1.533,2.908,-1.375
-2.2,1.14,-3.34
0.0,0.399,-0.399
10.033,1.801,8.232
14.1,2.692,11.408
1.0,3.635,-2.635
1.45,1.867,-0.417
11.4,2.148,9.252
0.0,5.152,-5.152
3.1,1.817,1.283
2.217,1.773,0.444
-0.183,2.284,-2.467
3.967,1.481,2.485
-1.0,0.906,-1.906
2.283,0.093,2.191
0.45,1.416,-0.966
-3.617,-0.096,-3.52
3.667,0.163,3.504
-4.917,1.316,-6.232
1.0,1.45,-0.45
5.117,1.524,3.593
4.75,1.84,2.91
4.5,1.752,2.748
-1.433,1.214,-2.648
4.9,0.527,4.373
1.383,2.616,-1.233
4.017,1.098,2.918
0.75,1.964,-1.214
0.5,0.64,-0.14
5.0,0.33,4.67
1.433,1.423,0.011
-0.633,0.77,-1.403
1.783,0.506,1.278
-0.983,2.604,-3.588
-2.55,1.538,-4.088
-3.1,1.391,-4.491
0.0,1.349,-1.349
-4.017,1.417,-5.434
0.0,1.354,-1.354
-0.567,1.415,-1.982
-1.333,1.455,-2.789
-0.133,-0.021,-0.112
-0.817,1.457,-2.274
0.833,1.383,-0.549
1.283,1.487,-0.203
-1.25,2.118,-3.368
-0.017,1.441,-1.458
-1.3,1.495,-2.795
0.5,1.397,-0.897
1.0,1.46,-0.46
-0.5,1.473,-1.973
-0.783,1.413,-2.197
3.667,0.34,3.326
1.5,1.7,-0.2
0.667,1.597,-0.93
2.133,1.579,0.555
5.3,1.627,3.673
4.55,2.735,1.815
0.333,3.035,-2.702
-1.017,0.103,-1.12
2.55,1.677,0.873
0.25,1.683,-1.433
3.233,1.6,1.634
0.0,1.64,-1.64
1.4,1.507,-0.107
1.583,1.642,-0.059
0.25,0.325,-0.075
-3.65,1.588,-5.238
-0.317,1.389,-1.706
-1.817,1.454,-3.271
-4.533,1.395,-5.928
0.533,1.36,-0.826
0.0,1.588,-1.588
1.45,1.409,0.041
-1.383,1.457,-2.841
-3.117,1.441,-4.558
-3.417,1.377,-4.793
0.533,1.339,-0.806
-3.783,1.433,-5.216
-1.25,1.343,-2.593
