Test,Predictions,difference
-1.6,1.633,-3.233
0.3,1.129,-0.829
0.183,0.936,-0.752
-0.0,1.324,-1.324
-3.417,1.028,-4.445
-4.35,0.257,-4.607
-1.5,-0.327,-1.173
1.167,-0.042,1.208
-1.233,0.396,-1.629
3.733,0.053,3.68
-0.2,1.26,-1.46
-1.1,0.761,-1.861
1.3,0.547,0.753
0.667,0.887,-0.22
2.85,0.962,1.888
-0.25,1.578,-1.828
2.567,1.216,1.35
-1.333,1.717,-3.051
2.7,0.973,1.727
0.9,1.542,-0.642
-4.683,1.438,-6.121
0.683,0.413,0.27
-2.65,0.723,-3.373
0.417,0.192,0.225
2.5,0.629,1.871
3.683,1.436,2.248
1.6,2.023,-0.423
3.0,1.672,1.328
1.25,1.985,-0.735
2.083,1.701,0.382
5.717,1.642,4.075
5.967,2.692,3.275
0.217,3.508,-3.292
3.483,2.309,1.174
-0.767,2.974,-3.741
3.083,2.067,1.017
0.283,2.658,-2.374
-0.25,2.12,-2.37
2.5,1.767,0.733
-0.083,2.215,-2.299
3.3,1.825,1.475
1.5,2.368,-0.868
-1.267,2.262,-3.529
-0.75,1.573,-2.323
-0.0,1.428,-1.428
5.817,1.334,4.483
3.967,2.864,1.103
6.817,2.981,3.835
6.533,4.051,2.482
6.383,4.445,1.938
-1.25,4.461,-5.711
2.5,2.113,0.387
-1.05,2.841,-3.891
-1.333,1.928,-3.261
2.017,1.355,0.662
-0.0,1.935,-1.935
-0.85,1.495,-2.345
3.933,1.182,2.752
-1.317,1.864,-3.181
10.083,1.06,9.024
8.95,5.988,2.962
10.2,8.07,2.13
15.0,8.986,6.014
0.483,10.639,-10.156
-0.233,5.139,-5.373
11.5,3.592,7.908
6.25,5.94,0.31
8.433,5.098,3.335
5.3,5.471,-0.171
-1.217,5.099,-6.316
3.633,3.227,0.406
16.017,3.822,12.195
0.6,8.431,-7.831
3.5,4.789,-1.289
1.5,4.421,-2.921
0.433,3.523,-3.089
2.75,2.657,0.093
3.517,0.302,3.215
-3.567,1.025,-4.592
-0.0,-0.318,0.318
0.75,0.21,0.54
1.317,0.813,0.503
0.517,0.842,-0.325
0.417,0.841,-0.425
0.3,0.671,-0.371
0.267,0.562,-0.296
-3.767,0.883,-4.65
-4.25,-0.431,-3.819
