Test,Predictions,difference
-2.033,0.325,-2.358
-1.55,0.322,-1.872
1.683,0.328,1.355
-2.05,0.35,-2.4
-1.483,0.312,-1.796
2.817,0.329,2.487
3.317,0.314,3.003
2.517,0.303,2.213
8.0,0.327,7.673
5.367,0.408,4.958
0.933,0.328,0.606
4.95,0.391,4.559
1.667,0.301,1.366
7.75,0.328,7.422
-2.567,0.339,-2.906
-0.25,0.322,-0.572
-1.5,0.274,-1.774
-0.367,0.283,-0.65
-1.167,0.321,-1.488
0.517,0.292,0.225
-0.0,0.306,-0.306
1.633,0.315,1.319
2.133,0.306,1.827
0.167,0.324,-0.158
1.467,0.278,1.188
-0.45,0.314,-0.764
-1.0,0.325,-1.325
-0.4,0.318,-0.718
3.317,0.317,3.0
-1.6,0.322,-1.922
0.3,0.329,-0.029
0.183,0.326,-0.143
-0.0,0.322,-0.322
-3.417,0.323,-3.74
-4.35,0.284,-4.634
-1.5,0.316,-1.816
1.167,0.329,0.838
-1.233,0.321,-1.554
3.733,0.311,3.422
-0.2,0.331,-0.531
-1.1,0.319,-1.419
1.3,0.325,0.975
0.667,0.345,0.321
2.85,0.32,2.53
-0.25,0.327,-0.577
2.567,0.319,2.248
-1.333,0.325,-1.658
2.7,0.327,2.373
0.9,0.343,0.557
-4.683,0.488,-5.171
0.683,0.304,0.38
-2.65,0.322,-2.972
0.417,0.327,0.09
2.5,0.32,2.18
3.683,0.321,3.362
1.6,0.322,1.278
3.0,0.324,2.676
1.25,0.324,0.926
2.083,0.324,1.76
5.717,0.346,5.37
5.967,0.33,5.636
0.217,0.755,-0.538
3.483,0.323,3.16
-0.767,0.331,-1.098
3.083,0.324,2.759
0.283,0.332,-0.049
-0.25,0.328,-0.578
2.5,0.319,2.181
-0.083,0.321,-0.405
3.3,0.338,2.962
1.5,0.376,1.124
-1.267,0.569,-1.836
-0.75,0.321,-1.071
-0.0,0.321,-0.321
5.817,0.32,5.497
3.967,0.414,3.552
6.817,0.353,6.464
6.533,0.336,6.197
6.383,1.373,5.011
-1.25,1.223,-2.473
2.5,0.393,2.107
-1.05,0.338,-1.388
-1.333,0.539,-1.872
2.017,0.339,1.678
-0.0,0.332,-0.332
-0.85,0.345,-1.195
3.933,0.325,3.608
-1.317,0.371,-1.687
10.083,0.492,9.591
8.95,0.448,8.502
10.2,2.746,7.454
15.0,1.115,13.885
0.483,1.88,-1.397
-0.233,0.763,-0.997
11.5,1.027,10.473
6.25,0.56,5.69
8.433,0.161,8.272
5.3,1.531,3.769
-1.217,3.89,-5.106
3.633,1.255,2.379
16.017,1.255,14.762
0.6,0.156,0.444
3.5,0.409,3.091
1.5,2.406,-0.906
0.433,2.124,-1.69
2.75,0.478,2.272
3.517,0.319,3.198
-3.567,0.324,-3.89
-0.0,0.327,-0.327
0.75,0.316,0.434
1.317,0.324,0.993
0.517,0.324,0.192
0.417,0.319,0.098
0.3,0.327,-0.027
0.267,0.292,-0.025
-3.767,0.318,-4.085
-4.25,0.324,-4.574
-0.0,0.316,-0.316
-0.0,0.317,-0.317
5.367,0.32,5.047
-1.25,0.335,-1.585
-2.367,0.335,-2.701
0.583,0.326,0.257
-0.0,0.324,-0.324
-1.883,0.313,-2.197
-2.183,0.321,-2.504
0.083,0.34,-0.257
0.833,0.321,0.513
-0.0,0.318,-0.318
1.1,0.338,0.762
-1.0,0.325,-1.325
-0.5,0.332,-0.832
-2.017,0.307,-2.324
-0.0,0.322,-0.322
-0.0,0.328,-0.328
-1.083,0.318,-1.401
-1.533,0.321,-1.855
-0.117,0.328,-0.444
0.783,0.326,0.458
-0.0,0.39,-0.39
0.183,0.317,-0.134
-0.633,0.326,-0.959
0.633,0.333,0.3
1.717,0.327,1.389
-3.1,0.325,-3.425
0.167,0.32,-0.154
3.75,0.32,3.43
2.5,0.324,2.176
1.2,0.331,0.869
0.333,0.348,-0.014
-0.0,0.328,-0.328
1.95,0.35,1.6
1.65,0.323,1.327
2.183,0.328,1.855
1.167,0.33,0.836
-0.417,0.334,-0.751
1.05,0.33,0.72
0.5,0.321,0.179
0.317,0.321,-0.004
0.183,0.345,-0.161
-0.383,0.343,-0.726
0.267,0.373,-0.106
0.25,0.322,-0.072
0.167,0.322,-0.155
-0.183,0.322,-0.505
2.233,0.333,1.9
-1.033,0.33,-1.364
-3.167,0.294,-3.461
-0.067,0.321,-0.388
-5.667,0.328,-5.995
4.25,0.331,3.919
2.0,0.328,1.672
-0.8,0.366,-1.166
5.017,0.335,4.682
5.267,0.335,4.932
3.8,0.485,3.315
-2.2,0.359,-2.559
-0.0,0.532,-0.532
1.0,0.646,0.354
-2.7,0.331,-3.031
3.55,0.33,3.22
0.35,0.332,0.018
1.5,0.361,1.139
