Test,Predictions,difference
1.0,1.506,-0.506
-2.7,1.485,-4.185
3.55,1.481,2.069
0.35,1.459,-1.109
1.5,1.498,0.002
0.317,1.482,-1.165
3.217,1.448,1.769
-0.217,1.112,-1.329
0.983,1.476,-0.492
1.35,1.529,-0.179
0.133,1.533,-1.399
0.9,1.457,-0.557
0.467,1.499,-1.033
1.617,1.51,0.107
4.55,1.094,3.456
5.9,1.487,4.413
-1.833,1.48,-3.313
7.5,1.52,5.98
-0.5,1.449,-1.949
-0.567,1.423,-1.989
0.0,1.438,-1.438
7.417,1.449,5.968
1.933,1.456,0.477
1.383,1.513,-0.13
0.433,1.48,-1.047
0.0,1.514,-1.514
0.0,1.464,-1.464
1.45,1.457,-0.007
-0.317,1.48,-1.797
-3.033,1.465,-4.499
0.0,1.427,-1.427
0.917,1.433,-0.516
0.783,1.449,-0.665
0.067,1.431,-1.364
-0.533,1.437,-1.971
1.75,1.439,0.311
1.033,1.461,-0.427
2.7,1.461,1.239
-2.867,1.302,-4.168
2.5,1.464,1.036
-1.75,1.472,-3.222
-2.183,1.465,-3.648
0.0,1.452,-1.452
3.233,1.46,1.773
-0.45,1.427,-1.877
0.75,1.45,-0.7
-0.533,1.458,-1.991
0.233,1.473,-1.24
1.0,1.454,-0.454
-1.133,1.446,-2.579
-1.883,1.455,-3.339
-2.283,1.473,-3.757
0.167,1.438,-1.272
0.0,1.428,-1.428
0.65,1.436,-0.786
0.25,1.423,-1.173
0.0,1.433,-1.433
-4.067,1.435,-5.502
-0.617,1.438,-2.055
0.5,1.357,-0.857
-0.583,1.438,-2.021
0.5,1.43,-0.93
-0.167,1.431,-1.598
-1.883,1.473,-3.356
0.967,1.445,-0.478
0.0,1.446,-1.446
-0.267,1.443,-1.709
2.367,1.431,0.936
4.417,1.419,2.998
4.95,1.442,3.508
3.233,1.484,1.75
9.017,1.223,7.794
2.083,1.474,0.61
-0.85,1.432,-2.282
-0.033,1.439,-1.473
10.5,1.445,9.055
1.533,1.434,0.099
-2.2,1.411,-3.611
0.0,1.491,-1.491
10.033,1.45,8.583
14.1,1.452,12.648
1.0,1.456,-0.456
1.45,1.449,0.001
11.4,1.462,9.938
0.0,1.442,-1.442
3.1,1.497,1.603
2.217,1.472,0.745
-0.183,1.44,-1.623
3.967,1.45,2.517
-1.0,1.433,-2.433
2.283,1.439,0.844
0.45,1.438,-0.988
-3.617,1.495,-5.112
3.667,1.442,2.225
-4.917,1.489,-6.405
1.0,1.427,-0.427
5.117,1.409,3.708
4.75,1.437,3.313
4.5,1.443,3.057
-1.433,1.43,-2.863
4.9,1.43,3.47
1.383,1.445,-0.061
4.017,1.446,2.57
0.75,1.452,-0.702
0.5,1.426,-0.926
5.0,1.428,3.572
1.433,1.448,-0.015
-0.633,1.489,-2.122
1.783,1.499,0.284
-0.983,1.36,-2.343
-2.55,1.478,-4.028
-3.1,1.484,-4.584
0.0,1.453,-1.453
-4.017,0.902,-4.919
0.0,1.492,-1.492
-0.567,1.486,-2.052
-1.333,3.281,-4.614
-0.133,1.338,-1.471
-0.817,1.412,-2.228
0.833,1.501,-0.667
1.283,1.486,-0.203
-1.25,1.405,-2.655
-0.017,3.386,-3.403
-1.3,1.511,-2.811
0.5,1.921,-1.421
1.0,1.469,-0.469
-0.5,1.497,-1.997
-0.783,1.486,-2.269
3.667,1.495,2.171
1.5,2.811,-1.311
0.667,1.472,-0.805
2.133,2.902,-0.769
5.3,1.505,3.795
4.55,1.363,3.187
0.333,2.036,-1.703
-1.017,1.482,-2.498
2.55,1.446,1.104
0.25,1.432,-1.182
3.233,1.487,1.746
0.0,1.464,-1.464
1.4,1.437,-0.037
1.583,1.441,0.142
0.25,1.483,-1.233
-3.65,1.449,-5.099
-0.317,1.484,-1.801
-1.817,2.813,-4.63
-4.533,1.493,-6.026
0.533,1.304,-0.771
0.0,1.448,-1.448
1.45,1.479,-0.029
-1.383,1.444,-2.827
-3.117,1.845,-4.961
-3.417,1.479,-4.896
0.533,1.48,-0.946
-3.783,1.914,-5.697
-1.25,1.491,-2.741
1.2,1.46,-0.26
-2.383,0.834,-3.218
-1.15,1.478,-2.628
0.0,1.489,-1.489
2.0,1.418,0.582
-2.133,1.452,-3.586
0.0,1.46,-1.46
2.083,1.493,0.59
-1.183,0.921,-2.104
1.0,1.454,-0.454
0.25,1.447,-1.197
-3.267,1.471,-4.738
1.333,1.492,-0.159
1.25,0.877,0.373
-0.933,1.454,-2.387
-2.433,1.458,-3.892
0.0,1.447,-1.447
-2.017,1.448,-3.465
-1.633,1.449,-3.082
-2.9,1.48,-4.38
0.483,1.459,-0.976
-1.533,1.223,-2.756
-0.483,1.504,-1.987
0.167,1.455,-1.289
-1.6,1.442,-3.042
-0.25,1.458,-1.708
-0.533,1.478,-2.011
-0.167,1.454,-1.621
1.067,1.439,-0.373
-0.983,1.423,-2.406
-4.75,1.461,-6.211
-3.467,1.491,-4.958
0.483,1.46,-0.976
-2.067,3.14,-5.207
-2.133,1.507,-3.641
-0.633,1.458,-2.091
-0.217,1.427,-1.644
-2.1,1.449,-3.549
-2.833,1.297,-4.13
-2.783,1.507,-4.29
1.167,1.516,-0.349
-0.883,1.479,-2.363
2.25,1.476,0.774
5.65,1.455,4.195
5.267,1.524,3.743
3.85,1.454,2.396
-2.717,1.487,-4.204
-0.8,1.488,-2.288
2.983,1.487,1.496
1.983,1.494,0.489
2.233,1.505,0.728
0.617,1.481,-0.865
2.117,1.437,0.68
-3.467,1.282,-4.748
7.25,0.837,6.413
1.7,1.464,0.236
0.567,1.52,-0.953
1.8,1.448,0.352
6.683,1.52,5.164
-2.85,1.461,-4.311
5.0,1.472,3.528
-1.4,1.482,-2.882
3.817,1.053,2.764
3.667,1.513,2.153
1.167,1.461,-0.294
1.85,1.448,0.402
0.233,1.511,-1.278
3.25,1.512,1.738
-1.367,1.478,-2.845
0.0,1.457,-1.457
0.017,1.459,-1.443
-0.85,1.46,-2.31
1.417,1.467,-0.05
0.933,1.53,-0.597
0.267,1.502,-1.235
0.033,1.245,-1.212
0.883,1.525,-0.641
0.0,1.49,-1.49
-1.117,1.464,-2.58
-1.85,1.469,-3.319
-1.6,1.467,-3.067
0.0,1.46,-1.46
0.683,1.512,-0.829
-0.583,1.529,-2.113
1.417,1.476,-0.059
0.0,1.423,-1.423
-1.167,1.465,-2.632
2.25,1.47,0.78
0.25,1.463,-1.213
-0.183,1.471,-1.654
